,Coords,City,Tweet,Timestamp
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@HyeMente @CysticOfficial If you want to stay happy don’t make it your full time until you see consistent traffic and algorithmic growth that you’re 100% sure you can capitalize on,2022-02-22 06:25:35+00:00
0,"[-73.91675833578766, 40.80651551970735]",New York City Metro,Update: Major Deegan Expressway has reopened at East 138th Street in The Bronx. Expect residual delays. Multilingual &amp; ASL Link: https://t.co/HuA8o4rqF7.,2022-02-22 06:13:58+00:00
1,"[-73.9304748867873, 40.81327153125523]",New York City Metro,Update: Major Deegan Expressway has reopened at East 138th Street in The Bronx. Expect residual delays. Multilingual &amp; ASL Link: https://t.co/HuA8o4rqF7.,2022-02-22 06:13:58+00:00
2,"[-73.93217206786338, 40.81153913801246]",New York City Metro,Update: Major Deegan Expressway has reopened at East 138th Street in The Bronx. Expect residual delays. Multilingual &amp; ASL Link: https://t.co/HuA8o4rqF7.,2022-02-22 06:13:58+00:00
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Update: Major Deegan Expressway has reopened at East 138th Street in The Bronx. Expect residual delays. Multilingual &amp; ASL Link: https://t.co/HuA8o4rqF7.,2022-02-22 06:13:58+00:00
4,"[-73.92308999999995, 40.82600000000008]",New York City Metro,Update: Major Deegan Expressway has reopened at East 138th Street in The Bronx. Expect residual delays. Multilingual &amp; ASL Link: https://t.co/HuA8o4rqF7.,2022-02-22 06:13:58+00:00
7,"[-73.93583112551893, 40.81448638950991]",New York City Metro,Update: Major Deegan Expressway has reopened at East 138th Street in The Bronx. Expect residual delays. Multilingual &amp; ASL Link: https://t.co/HuA8o4rqF7.,2022-02-22 06:13:58+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,It's logically inconsistent to be pro-green energy and anti-construction. Yet that's where the environmentalist movement seems to have landed in the U.S.  https://t.co/K1Lbqmoous,2022-02-22 06:03:11+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@chaoticsequence @Gothamist It is not that way anymore. The younger recruits are heavily Latino, Black (many Caribbean, including several fellow parents), and Chinese. Traffic cops are becoming very south Asian and African. It is a very immigrant NYPD I see around me. Whiteshirts are heavily white, but old.",2022-02-22 06:00:12+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@Sunny_D_1083 @daralebrun @Rivergothic @BudgetBen DummyD, glad you’re healthy but that isn’t how proofs work. You haven’t died in a car crash...so that means you don’t need seatbelts, you haven’t died from heroin so it must be safe? You don’t base a statistic on a population of 1.",2022-02-22 05:55:22+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@Tochinoshin33 Cool.  Took me a moment to figure out construction...,2022-02-22 05:49:54+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Vehicle Fire: Southbound Major Deegan Expressway closed at East 138th Street in The Bronx. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/GpdlTK7FPB.,2022-02-22 05:49:49+00:00
1,"[-73.92308999999995, 40.82600000000008]",New York City Metro,Vehicle Fire: Southbound Major Deegan Expressway closed at East 138th Street in The Bronx. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/GpdlTK7FPB.,2022-02-22 05:49:49+00:00
4,"[-73.91675833578766, 40.80651551970735]",New York City Metro,Vehicle Fire: Southbound Major Deegan Expressway closed at East 138th Street in The Bronx. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/GpdlTK7FPB.,2022-02-22 05:49:49+00:00
5,"[-73.9304748867873, 40.81327153125523]",New York City Metro,Vehicle Fire: Southbound Major Deegan Expressway closed at East 138th Street in The Bronx. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/GpdlTK7FPB.,2022-02-22 05:49:49+00:00
6,"[-73.93583112551893, 40.81448638950991]",New York City Metro,Vehicle Fire: Southbound Major Deegan Expressway closed at East 138th Street in The Bronx. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/GpdlTK7FPB.,2022-02-22 05:49:49+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@bittergertrude It's a car accident.  Just not a collision.,2022-02-22 05:47:38+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #M55Bus at W 44 St/6 Av https://t.co/cWfBksiOvv,2022-02-22 05:45:00+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
1,"[-73.90685238118013, 40.84824755865167]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
2,"[-73.9056318854957, 40.85017273746318]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
3,"[-73.91661423127408, 40.83539203355555]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
4,"[-73.91281496415266, 40.84048740999628]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
5,"[-73.92427512338129, 40.82398750987166]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
6,"[-73.92213135287861, 40.827859525442065]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
7,"[-73.93005745474304, 40.81370429479284]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
8,"[-73.88593444598827, 40.87565749948002]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
9,"[-73.8924431077819, 40.86835457999357]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
10,"[-73.92162424321984, 40.82916876543197]",New York City Metro,"Closed due to fd activity in #TheBronx:OnTheDeeganExpressway on I-87 (Deegan) SB between 149th St/X4 and 138th St/Grand Concourse/3rd Ave/X3, stopped traffic back to Yankee Stadium/Macombs Dam BR/x5 #traffic https://t.co/cLJ9IKsg5n",2022-02-22 05:30:43+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"German Luggage is the Best for Kids

https://t.co/tidvj2W9OZ

It's never too early to start packing for your family vacation. And when it comes to kids' luggage, Germany has some of the best options in Europe. From bright and colorful designs to sturdy construction. https://t.co/fnFUmWlcSO",2022-02-22 05:18:28+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,#NetworkMarketingBlog Clone this type of effective traffic generation ways to attain boundless sales opportunities to consistently contact with regards to any business opportunity https://t.co/8OI9DJqVZq https://t.co/AGmHBCCOMq,2022-02-22 05:06:50+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@DeePhunk Saying any old thing for traffic is at an all-time high,2022-02-22 05:04:49+00:00
5,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Zoe Sozo Bethel, Miss Alabama 2021 Dies After Suffering Head Injury in Car Accident - https://t.co/hOFJXmtFcq",2022-02-22 04:59:28+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@GovKathyHochul @NYSERDA @Doreen_M_Harris April 22, 2021

Governor Andrew M. Cuomo today announced that more than 20 large-scale renewable energy infrastructure projects would be under construction across the state this year, including the first utility-scale solar project in Upstate New York.
Thanks, Governor Cuomo.",2022-02-22 04:47:53+00:00
0,"[-74.0063285358927, 40.71262084604259]",New York City Metro,Construction on #NLine NB from Jay St - MetroTech to City Hall https://t.co/YLrcCYqxnb,2022-02-22 04:43:10+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #NLine NB from Jay St - MetroTech to City Hall https://t.co/YLrcCYqxnb,2022-02-22 04:43:10+00:00
3,"[-73.89794256584194, 40.72790792608458]",New York City Metro,Construction on #NLine NB from Jay St - MetroTech to City Hall https://t.co/YLrcCYqxnb,2022-02-22 04:43:10+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Crazy Car Crash Compilation | Bad Drivers &amp; Driving Fails (Top 33 Crashes!) https://t.co/Za67qTdROz,2022-02-22 04:39:22+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Will you want more website traffic inside your business-at-home   find out about the foregoing alternative https://t.co/7oWamwpzYM https://t.co/5fv57gUvOH,2022-02-22 04:38:42+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@WyattJo75967511 https://t.co/m6VUiUvGqc
Here you go!",2022-02-22 04:33:58+00:00
1,"[-74.01012886690731, 40.71812374388033]",New York City Metro,Updated: Construction on #B67Bus at Jay St/Tillary St https://t.co/gH52cJEoSW,2022-02-22 04:33:14+00:00
2,"[-74.08634042412531, 40.57536663434308]",New York City Metro,Updated: Construction on #B67Bus at Jay St/Tillary St https://t.co/gH52cJEoSW,2022-02-22 04:33:14+00:00
3,"[-73.99105224867391, 40.69636644018486]",New York City Metro,Updated: Construction on #B67Bus at Jay St/Tillary St https://t.co/gH52cJEoSW,2022-02-22 04:33:14+00:00
4,"[-73.98706581135198, 40.69671000941276]",New York City Metro,Updated: Construction on #B67Bus at Jay St/Tillary St https://t.co/gH52cJEoSW,2022-02-22 04:33:14+00:00
0,"[-74.0063285358927, 40.71262084604259]",New York City Metro,Updated: Construction on #RLine NB from Jay St - MetroTech to City Hall https://t.co/1bOe0c2Te8,2022-02-22 04:33:14+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #RLine NB from Jay St - MetroTech to City Hall https://t.co/1bOe0c2Te8,2022-02-22 04:33:14+00:00
3,"[-73.89794256584194, 40.72790792608458]",New York City Metro,Updated: Construction on #RLine NB from Jay St - MetroTech to City Hall https://t.co/1bOe0c2Te8,2022-02-22 04:33:14+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #ALine Both directions from 59 St - Columbus Circle to W 4 St - Wash Sq https://t.co/ZG4um8tFXz,2022-02-22 04:30:06+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #ALine Both directions from 59 St - Columbus Circle to W 4 St - Wash Sq https://t.co/VyXOfudaZ7,2022-02-22 04:30:05+00:00
0,"[-74.0063285358927, 40.71262084604259]",New York City Metro,Cleared: Construction on #RLine NB from Jay St - MetroTech to City Hall,2022-02-22 04:30:04+00:00
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #RLine NB from Jay St - MetroTech to City Hall,2022-02-22 04:30:04+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,#Entrepreneurs #HomeBusiness This important terrific website traffic generation tactic will disclose ways to create a prospecting mania by using social websites https://t.co/lZP7yEPtyi https://t.co/aOOLDm0iPO,2022-02-22 04:28:49+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@WyattJo75967511 @TeamAnnualia That’s right! We need all the help we can get for some of the animatics we’re making. If you want a sample, I can send it to you",2022-02-22 04:25:50+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@saamcactus My Aries in Jupiter prevented me from having a car crash the other day,2022-02-22 04:22:02+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,#LeadGen #BlogPost New method of getting traffic https://t.co/XPWnHBFgtD https://t.co/jpYa9OuAfp,2022-02-22 04:14:29+00:00
0,"[-73.93827284047119, 40.827824703081276]",New York City Metro,"MTA Construction &amp; Development, Urbahn Architects, and Zafra Minhas Construction Complete $1.8M Flood Mitigation Upgrade at 155th Street/Frederick Douglass Boulevard IND Line Subway Station in Manhattan https://t.co/keHMlmCJ5p",2022-02-22 04:06:22+00:00
1,"[-73.94491302917032, 40.8187340188396]",New York City Metro,"MTA Construction &amp; Development, Urbahn Architects, and Zafra Minhas Construction Complete $1.8M Flood Mitigation Upgrade at 155th Street/Frederick Douglass Boulevard IND Line Subway Station in Manhattan https://t.co/keHMlmCJ5p",2022-02-22 04:06:22+00:00
2,"[-73.95166106667295, 40.80949853513865]",New York City Metro,"MTA Construction &amp; Development, Urbahn Architects, and Zafra Minhas Construction Complete $1.8M Flood Mitigation Upgrade at 155th Street/Frederick Douglass Boulevard IND Line Subway Station in Manhattan https://t.co/keHMlmCJ5p",2022-02-22 04:06:22+00:00
3,"[-73.95801989080292, 40.800790037401384]",New York City Metro,"MTA Construction &amp; Development, Urbahn Architects, and Zafra Minhas Construction Complete $1.8M Flood Mitigation Upgrade at 155th Street/Frederick Douglass Boulevard IND Line Subway Station in Manhattan https://t.co/keHMlmCJ5p",2022-02-22 04:06:22+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@Weatheronthe8s Weather update and traffic update and also for use of sending navigation routes over the cloud from phone to car :/ it was a payed service as well so I can't believe it's just gonna stop working 😯😪,2022-02-22 04:06:10+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #CLine Both directions from 59 St - Columbus Circle to W 4 St - Wash Sq https://t.co/tUhmmpGLOF,2022-02-22 04:03:05+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #CLine Both directions from 59 St - Columbus Circle to W 4 St - Wash Sq https://t.co/MOAWOMjFH1,2022-02-22 04:03:05+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #CLine Both directions from 59 St - Columbus Circle to W 4 St - Wash Sq,2022-02-22 04:03:04+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #CLine Both directions from 59 St - Columbus Circle to W 4 St - Wash Sq,2022-02-22 04:03:04+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@AnnCoulter Nobody can ever give a good explanation as to why a place becomes a ""Sanctuary City""? Sure, they work cheap in restaurants &amp; construction, but when they have children, what fool thinks those salaries cover those children? Truth is, the taxpayer does. https://t.co/pMK60XWtM1",2022-02-22 03:56:46+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"I'm walking fast through the traffic lights 
Busy streets and busy lives 
And all we know is touch and go 
We are alone with our changing minds… https://t.co/RbsVifjkJr",2022-02-22 03:56:18+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@LizzyTishP1230 @LarryJFeller3 @Imposter_Edits @PrincessBravato You must not be black.,2022-02-22 03:49:43+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@POTUS @JoeBiden Nato should provide lethal military equipment, Patriots, F-35s, and do a full embargo of Russian oil and gas, and close all EU commercial air traffic.  If Russia assaults Ukraine, there must be a deathly blow to Russia",2022-02-22 03:42:44+00:00
